"학적상태","입학년도","입학학기","졸업년도","졸업학기","대학코드","수료년도","수료학기","국적","생년월일","학과코드","군대상태","대학","학과","다전공종류","이중전공","융합전공","입학유형","입학구분","성별","캠퍼스구분","나이","Id","isoIndex"
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,199,NA,"정경대학","정치외교학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","여",1,20,28964,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,199,NA,"정경대학","정치외교학과","융합전공","","뇌인지과학융합전공","정시_수능","정원내신입학","남",1,20,28965,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,199,NA,"정경대학","정치외교학과","이중전공","경제학과","","정시_수능","정원내신입학","여",1,20,28966,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,200,NA,"정경대학","경제학과","이중전공","통계학과","","수시_특기자","정원내신입학","여",1,20,28967,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1991,200,NA,"정경대학","경제학과","심화전공","","PEL융합전공","정시_수능","정원내신입학","남",1,25,28968,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,200,NA,"정경대학","경제학과","융합전공","","PEL융합전공","정시_수능","정원내신입학","남",1,20,28969,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1995,200,NA,"정경대학","경제학과","심화전공","","법과행정융합전공","수시_학생부교과","정원내신입학","여",1,21,28970,NA
"졸업",2014,"1R",2019,"1R",143,2018,"1R","KOR",1995,152,NA,"문과대학","사회학과","융합전공","","인문학과문화산업융합전공","수시_학생부교과","정원내신입학","여",1,20,29070,NA
"졸업",2014,"1R",2019,"1R",143,2018,"1R","KOR",1995,152,NA,"문과대학","사회학과","이중전공","국제학부","","글로벌인재","정원내신입학","여",1,20,29071,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,152,NA,"문과대학","사회학과","융합전공","","PEL융합전공","수시_학생부교과","정원내신입학","남",1,20,29072,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,152,NA,"문과대학","사회학과","융합전공","","인문학과정의융합전공","정시_기회균등","정원외신입학","여",1,20,29073,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,152,NA,"문과대학","사회학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","여",1,20,29074,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,152,NA,"문과대학","사회학과","융합전공","","과학기술학융합전공","정시_기회균등","정원외신입학","여",1,20,29075,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,152,NA,"문과대학","사회학과","융합전공","","과학기술학융합전공","수시_특기자","정원내신입학","여",1,20,29076,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1994,152,NA,"문과대학","사회학과","융합전공","","기후변화융합전공","글로벌인재","정원내신입학","여",1,21,29077,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,152,NA,"문과대학","사회학과","이중전공","국어국문학과","","교육기회균등","정원외신입학","여",1,20,29078,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1994,152,NA,"문과대학","사회학과","이중전공","경제학과","","정시_수능","정원내신입학","여",1,21,29079,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,152,NA,"문과대학","사회학과","심화전공","","","정시_수능","정원내신입학","여",1,20,29080,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,152,NA,"문과대학","사회학과","융합전공","","인문학과정의융합전공","정시_수능","정원내신입학","남",1,20,29081,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,159,NA,"문과대학","한문학과","이중전공","국어국문학과","","정시_수능","정원내신입학","여",1,20,29082,NA
"졸업",2014,"2R",2019,"1R",143,NA,"","CHN",1996,151,NA,"문과대학","심리학과","융합전공","","GKS 융합전공","외국인","정원외신입학","여",1,19,29083,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1994,146,NA,"문과대학","영어영문학과","이중전공","경영학과","","정시_수능","정원내신입학","남",1,21,29084,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","CHN",1996,146,NA,"문과대학","영어영문학과","이중전공","중어중문학과","","외국인","정원외신입학","여",1,19,29085,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1996,146,NA,"문과대학","영어영문학과","이중전공","국어국문학과","","교육기회균등","정원외신입학","남",1,19,29086,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1996,5320,NA,"공과대학","산업경영공학부","심화전공","","","정시_수능","정원내신입학","여",1,19,29087,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,5320,NA,"공과대학","산업경영공학부","융합전공","","금융공학융합전공","수시_학생부교과","정원내신입학","여",1,20,29088,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,5320,NA,"공과대학","산업경영공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,29089,NA
"졸업",2014,"1R",2019,"1R",217,2018,"2R","KOR",1995,5320,NA,"공과대학","산업경영공학부","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,29090,NA
"졸업",2014,"1R",2019,"1R",217,2018,"2R","KOR",1994,5320,NA,"공과대학","산업경영공학부","심화전공","","","정시_수능","정원내신입학","여",1,21,29091,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1994,5597,NA,"공과대학","전기전자공학부","심화전공","","","글로벌인재","정원내신입학","남",1,21,29092,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1996,5597,NA,"공과대학","전기전자공학부","심화전공","","","과학영재","정원내신입학","여",1,19,29093,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,5597,NA,"공과대학","전기전자공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,29094,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,5597,NA,"공과대학","전기전자공학부","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,29095,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,5597,NA,"공과대학","전기전자공학부","심화전공","","","재외국민","정원외신입학","남",1,20,29096,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1994,5597,NA,"공과대학","전기전자공학부","심화전공","","","정시_수능","정원내신입학","여",1,21,29097,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,5597,NA,"공과대학","전기전자공학부","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,29098,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,5597,NA,"공과대학","전기전자공학부","심화전공","","","수시_특기자","정원내신입학","여",1,20,29099,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,5597,NA,"공과대학","전기전자공학부","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,29100,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1994,5597,NA,"공과대학","전기전자공학부","심화전공","","","정시_수능","정원내신입학","여",1,21,29101,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,5597,NA,"공과대학","전기전자공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,29102,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,5597,NA,"공과대학","전기전자공학부","이중전공","일어일문학과","","순수정원외(=12년과정)","정원외신입학","여",1,20,29103,NA
"졸업",2014,"1R",2019,"1R",4652,2018,"1R","KOR",1994,4653,NA,"생명과학대학","생명과학부","심화전공","","","정시_수능","정원내신입학","여",1,21,29104,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1994,199,NA,"정경대학","정치외교학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","여",1,22,29105,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,201,NA,"정경대학","통계학과","이중전공","경영학과","","수시_특기자","정원내신입학","여",1,20,29106,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1983,200,NA,"정경대학","경제학과","이중전공","정치외교학과","","정시_수능","정원내신입학","남",1,33,29107,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,199,NA,"정경대학","정치외교학과","이중전공","국제학부","","정시_기회균등","정원외신입학","여",1,20,29108,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,199,NA,"정경대학","정치외교학과","이중전공","영어영문학과","","순수정원외(=12년과정)","정원외신입학","여",1,20,29109,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","CHN",1992,199,NA,"정경대학","정치외교학과","이중전공","일어일문학과","","외국인","정원외신입학","남",1,24,29110,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","CHN",1991,200,NA,"정경대학","경제학과","융합전공","","GKS 융합전공","외국인","정원외신입학","남",1,25,29111,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","CHN",1994,200,NA,"정경대학","경제학과","융합전공","","GKS 융합전공","외국인","정원외신입학","남",1,22,29112,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","CHN",1991,200,NA,"정경대학","경제학과","융합전공","","GKS 융합전공","외국인","정원외신입학","남",1,25,29113,NA
"조기졸업",2015,"2R",2019,"1R",197,NA,"","USA",1997,199,NA,"정경대학","정치외교학과","이중전공","국제학부","","외국인","정원외신입학","여",1,19,29114,NA
"졸업",2017,"1R",2019,"1R",197,NA,"","KOR",1995,199,NA,"정경대학","정치외교학과","심화전공","","","정시_수능","정원내편입학","여",1,23,29115,NA
"졸업",2017,"1R",2019,"1R",197,NA,"","KOR",1991,200,11,"정경대학","경제학과","심화전공","","","정시_수능","정원내편입학","남",1,27,29116,NA
"졸업",2015,"1R",2019,"1R",209,NA,"","KOR",1996,211,NA,"이과대학","수학과","심화전공","","","정시_수능","정원내신입학","남",1,20,29117,NA
"조기졸업",2015,"1R",2019,"1R",209,NA,"","KOR",1996,211,NA,"이과대학","수학과","심화전공","","","정시_수능","정원내신입학","남",1,20,29118,NA
"졸업",2015,"1R",2019,"1R",209,NA,"","KOR",1996,211,NA,"이과대학","수학과","심화전공","","","수시_학생부종합","정원내신입학","여",1,20,29119,NA
"졸업",2015,"1R",2019,"1R",209,NA,"","KOR",1996,211,NA,"이과대학","수학과","심화전공","","뇌인지과학융합전공","수시_학생부종합","정원내신입학","여",1,20,29120,NA
"졸업",2015,"1R",2019,"1R",209,NA,"","KOR",1996,211,NA,"이과대학","수학과","심화전공","","","수시_학생부교과","정원내신입학","남",1,20,29121,NA
"졸업",2005,"1R",2019,"1R",140,2015,"2R","KOR",1984,142,11,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","남",1,22,29122,NA
"졸업",2005,"1R",2019,"1R",140,NA,"","KOR",1986,142,11,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","남",1,20,29123,NA
"졸업",2005,"1R",2019,"1R",140,2015,"2R","KOR",1987,142,11,"경영대학","경영학과","심화전공","","","정시_기회균등","정원외신입학","남",1,19,29124,NA
"졸업",2007,"1R",2019,"1R",140,2016,"1R","KOR",1980,142,NA,"경영대학","경영학과","","","","정시_수능","정원외재입학","여",1,28,29125,NA
"졸업",2005,"1R",2019,"1R",143,2014,"1R","KOR",1986,159,11,"문과대학","한문학과","심화전공","","","특수재능","정원내신입학","남",1,20,29126,NA
"졸업",2005,"1R",2019,"1R",4652,2015,"2R","KOR",1984,4654,11,"생명과학대학","생명공학부","심화전공","","","정시_수능","정원내재입학","남",1,22,29127,NA
"졸업",2005,"1R",2019,"1R",197,2015,"2R","KOR",1985,201,11,"정경대학","통계학과","심화전공","","","정시_수능","정원내신입학","남",1,21,29128,NA
"졸업",2011,"1R",2019,"1R",234,NA,"","KOR",1992,236,NA,"사범대학","교육학과","이중전공","역사교육과","","수시_기회균등","정원내신입학","남",1,20,29129,NA
"졸업",2011,"1R",2019,"1R",234,2018,"1R","KOR",1992,236,NA,"사범대학","교육학과","심화전공","","","정시_수능","정원내신입학","여",1,20,29130,NA
"졸업",2011,"1R",2019,"1R",234,2017,"1R","KOR",1991,236,NA,"사범대학","교육학과","심화전공","","","정시_수능","정원내신입학","남",1,21,29131,NA
"졸업",2011,"1R",2019,"1R",234,NA,"","KOR",1992,236,NA,"사범대학","교육학과","이중전공","미디어학부","","정시_수능","정원내신입학","여",1,20,29132,NA
"졸업",2011,"1R",2019,"1R",234,NA,"","KOR",1992,240,11,"사범대학","국어교육과","심화전공","","","정시_수능","정원내신입학","남",1,20,29133,NA
"졸업",2011,"1R",2019,"1R",234,2018,"2R","KOR",1991,240,NA,"사범대학","국어교육과","이중전공","행정학과","","정시_수능","정원내신입학","여",1,21,29134,NA
"졸업",2011,"1R",2019,"1R",234,2015,"2R","KOR",1992,241,NA,"사범대학","영어교육과","융합전공","","법과행정융합전공","정시_수능","정원내신입학","여",1,20,29135,NA
"졸업",2011,"1R",2019,"1R",234,2018,"1R","KOR",1991,241,11,"사범대학","영어교육과","융합전공","","금융공학융합전공","정시_수능","정원내신입학","남",1,21,29136,NA
"졸업",2011,"1R",2019,"1R",234,2015,"2R","KOR",1990,242,NA,"사범대학","지리교육과","심화전공","","","정시_수능","정원내신입학","여",1,22,29137,NA
"졸업",2011,"1R",2019,"1R",234,2018,"1R","KOR",1993,242,11,"사범대학","지리교육과","이중전공","역사교육과","","정시_수능","정원내신입학","남",1,19,29138,NA
"졸업",2011,"1R",2019,"1R",234,2018,"2R","KOR",1993,242,11,"사범대학","지리교육과","이중전공","행정학과","","정시_수능","정원내신입학","남",1,19,29139,NA
"졸업",2011,"1R",2019,"1R",234,2015,"2R","KOR",1992,243,NA,"사범대학","역사교육과","심화전공","","","정시_수능","정원내신입학","여",1,20,29140,NA
"졸업",2011,"1R",2019,"1R",234,2017,"2R","KOR",1991,243,11,"사범대학","역사교육과","심화전공","","","정시_수능","정원내신입학","남",1,21,29141,NA
"졸업",2011,"1R",2019,"1R",234,NA,"","KOR",1992,243,11,"사범대학","역사교육과","이중전공","지리교육과","","정시_수능","정원내신입학","남",1,20,29142,NA
"졸업",2011,"1R",2019,"1R",234,2018,"2R","KOR",1991,243,NA,"사범대학","역사교육과","심화전공","","","정시_수능","정원내신입학","여",1,21,29143,NA
"졸업",2011,"1R",2019,"1R",234,2016,"1R","KOR",1992,238,NA,"사범대학","가정교육과","융합전공","","법과행정융합전공","정시_수능","정원내신입학","여",1,20,29144,NA
"졸업",2011,"1R",2019,"1R",234,2018,"2R","KOR",1991,238,NA,"사범대학","가정교육과","이중전공","정치외교학과","","정시_수능","정원내신입학","여",1,21,29145,NA
"졸업",2012,"1R",2019,"1R",140,2018,"1R","KOR",1994,142,11,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","남",1,19,29146,NA
"졸업",2012,"1R",2019,"1R",140,2018,"2R","KOR",1993,142,11,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","남",1,20,29147,NA
"졸업",2012,"1R",2019,"1R",140,2018,"2R","KOR",1993,142,11,"경영대학","경영학과","심화전공","","","학생부우수자","정원내신입학","남",1,20,29148,NA
"졸업",2012,"1R",2019,"1R",140,2018,"2R","KOR",1993,142,11,"경영대학","경영학과","심화전공","","","학생부우수자","정원내신입학","남",1,20,29149,NA
"졸업",2012,"1R",2019,"1R",140,2018,"2R","KOR",1992,142,11,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","남",1,21,29150,NA
"졸업",2012,"1R",2019,"1R",140,2018,"2R","KOR",1993,142,11,"경영대학","경영학과","이중전공","미디어학부","","정시_수능","정원내신입학","남",1,20,29151,NA
"졸업",2012,"1R",2019,"1R",140,2018,"1R","KOR",1993,142,11,"경영대학","경영학과","이중전공","컴퓨터학과","","정시_기회균등","정원외신입학","남",1,20,29152,NA
